LECROYWR640Zi,60050,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,09-Nov-2017 17:25:19,0                 
Time,Ampl
-1.171e-008,5
-1.17e-008,7
-1.169e-008,16
-1.168e-008,13
-1.167e-008,7
-1.166e-008,5
-1.165e-008,4
-1.164e-008,7
-1.163e-008,10
-1.162e-008,9
-1.161e-008,14
-1.16e-008,13
-1.159e-008,8
-1.158e-008,8
-1.157e-008,11
-1.156e-008,6
-1.155e-008,9
-1.154e-008,4
-1.153e-008,10
-1.152e-008,7
-1.151e-008,11
-1.15e-008,4
-1.149e-008,7
-1.148e-008,7
-1.147e-008,8
-1.146e-008,12
-1.145e-008,12
-1.144e-008,10
-1.143e-008,7
-1.142e-008,13
-1.141e-008,8
-1.14e-008,9
-1.139e-008,8
-1.138e-008,10
-1.137e-008,8
-1.136e-008,10
-1.135e-008,11
-1.134e-008,8
-1.133e-008,5
-1.132e-008,13
-1.131e-008,6
-1.13e-008,10
-1.129e-008,8
-1.128e-008,7
-1.127e-008,7
-1.126e-008,8
-1.125e-008,10
-1.124e-008,7
-1.123e-008,8
-1.122e-008,9
-1.121e-008,9
-1.12e-008,9
-1.119e-008,10
-1.118e-008,11
-1.117e-008,8
-1.116e-008,7
-1.115e-008,7
-1.114e-008,9
-1.113e-008,7
-1.112e-008,10
-1.111e-008,8
-1.11e-008,8
-1.109e-008,11
-1.108e-008,10
-1.107e-008,7
-1.106e-008,9
-1.105e-008,4
-1.104e-008,6
-1.103e-008,14
-1.102e-008,9
-1.101e-008,7
-1.1e-008,5
-1.099e-008,7
-1.098e-008,8
-1.097e-008,13
-1.096e-008,7
-1.095e-008,3
-1.094e-008,4
-1.093e-008,9
-1.092e-008,7
-1.091e-008,10
-1.09e-008,8
-1.089e-008,12
-1.088e-008,7
-1.087e-008,6
-1.086e-008,10
-1.085e-008,3
-1.084e-008,11
-1.083e-008,9
-1.082e-008,11
-1.081e-008,8
-1.08e-008,5
-1.079e-008,6
-1.078e-008,10
-1.077e-008,11
-1.076e-008,5
-1.075e-008,12
-1.074e-008,4
-1.073e-008,9
-1.072e-008,6
-1.071e-008,5
-1.07e-008,4
-1.069e-008,7
-1.068e-008,7
-1.067e-008,8
-1.066e-008,5
-1.065e-008,10
-1.064e-008,8
-1.063e-008,7
-1.062e-008,2
-1.061e-008,9
-1.06e-008,10
-1.059e-008,11
-1.058e-008,8
-1.057e-008,7
-1.056e-008,8
-1.055e-008,12
-1.054e-008,5
-1.053e-008,6
-1.052e-008,7
-1.051e-008,8
-1.05e-008,9
-1.049e-008,8
-1.048e-008,8
-1.047e-008,12
-1.046e-008,13
-1.045e-008,8
-1.044e-008,14
-1.043e-008,9
-1.042e-008,11
-1.041e-008,10
-1.04e-008,7
-1.039e-008,9
-1.038e-008,9
-1.037e-008,11
-1.036e-008,7
-1.035e-008,7
-1.034e-008,10
-1.033e-008,7
-1.032e-008,6
-1.031e-008,5
-1.03e-008,9
-1.029e-008,5
-1.028e-008,6
-1.027e-008,12
-1.026e-008,9
-1.025e-008,5
-1.024e-008,8
-1.023e-008,7
-1.022e-008,12
-1.021e-008,11
-1.02e-008,7
-1.019e-008,8
-1.018e-008,6
-1.017e-008,13
-1.016e-008,11
-1.015e-008,9
-1.014e-008,10
-1.013e-008,9
-1.012e-008,8
-1.011e-008,9
-1.01e-008,10
-1.009e-008,12
-1.008e-008,5
-1.007e-008,8
-1.006e-008,9
-1.005e-008,14
-1.004e-008,7
-1.003e-008,10
-1.002e-008,7
-1.001e-008,2
-1e-008,7
-9.99e-009,5
-9.98e-009,7
-9.97e-009,9
-9.96e-009,5
-9.95e-009,13
-9.94e-009,6
-9.93e-009,11
-9.92e-009,8
-9.91e-009,8
-9.9e-009,8
-9.89e-009,4
-9.88e-009,11
-9.87e-009,6
-9.86e-009,5
-9.85e-009,8
-9.84e-009,14
-9.83e-009,4
-9.82e-009,6
-9.81e-009,8
-9.8e-009,7
-9.79e-009,11
-9.78e-009,6
-9.77e-009,5
-9.76e-009,9
-9.75e-009,4
-9.74e-009,14
-9.73e-009,9
-9.72e-009,6
-9.71e-009,7
-9.7e-009,9
-9.69e-009,6
-9.68e-009,9
-9.67e-009,10
-9.66e-009,11
-9.65e-009,9
-9.64e-009,8
-9.63e-009,6
-9.62e-009,7
-9.61e-009,14
-9.6e-009,7
-9.59e-009,3
-9.58e-009,11
-9.57e-009,13
-9.56e-009,9
-9.55e-009,13
-9.54e-009,11
-9.53e-009,8
-9.52e-009,5
-9.51e-009,6
-9.5e-009,9
-9.49e-009,8
-9.48e-009,8
-9.47e-009,9
-9.46e-009,10
-9.45e-009,11
-9.44e-009,10
-9.43e-009,7
-9.42e-009,12
-9.41e-009,5
-9.4e-009,9
-9.39e-009,9
-9.38e-009,9
-9.37e-009,8
-9.36e-009,13
-9.35e-009,8
-9.34e-009,5
-9.33e-009,12
-9.32e-009,5
-9.31e-009,8
-9.3e-009,14
-9.29e-009,14
-9.28e-009,11
-9.27e-009,9
-9.26e-009,11
-9.25e-009,9
-9.24e-009,10
-9.23e-009,10
-9.22e-009,9
-9.21e-009,15
-9.2e-009,9
-9.19e-009,9
-9.18e-009,9
-9.17e-009,7
-9.16e-009,10
-9.15e-009,11
-9.14e-009,9
-9.13e-009,9
-9.12e-009,7
-9.11e-009,8
-9.1e-009,5
-9.09e-009,10
-9.08e-009,7
-9.07e-009,6
-9.06e-009,9
-9.05e-009,8
-9.04e-009,17
-9.03e-009,9
-9.02e-009,7
-9.01e-009,11
-9e-009,7
-8.99e-009,7
-8.98e-009,5
-8.97e-009,6
-8.96e-009,9
-8.95e-009,6
-8.94e-009,7
-8.93e-009,8
-8.92e-009,12
-8.91e-009,8
-8.9e-009,9
-8.89e-009,7
-8.88e-009,9
-8.87e-009,6
-8.86e-009,10
-8.85e-009,10
-8.84e-009,4
-8.83e-009,8
-8.82e-009,7
-8.81e-009,13
-8.8e-009,5
-8.79e-009,2
-8.78e-009,7
-8.77e-009,8
-8.76e-009,11
-8.75e-009,7
-8.74e-009,13
-8.73e-009,7
-8.72e-009,10
-8.71e-009,9
-8.7e-009,7
-8.69e-009,11
-8.68e-009,9
-8.67e-009,7
-8.66e-009,11
-8.65e-009,10
-8.64e-009,9
-8.63e-009,8
-8.62e-009,9
-8.61e-009,4
-8.6e-009,9
-8.59e-009,5
-8.58e-009,7
-8.57e-009,11
-8.56e-009,10
-8.55e-009,11
-8.54e-009,9
-8.53e-009,6
-8.52e-009,5
-8.51e-009,15
-8.5e-009,10
-8.49e-009,7
-8.48e-009,4
-8.47e-009,1
-8.46e-009,8
-8.45e-009,10
-8.44e-009,8
-8.43e-009,11
-8.42e-009,9
-8.41e-009,7
-8.4e-009,5
-8.39e-009,10
-8.38e-009,5
-8.37e-009,6
-8.36e-009,8
-8.35e-009,5
-8.34e-009,7
-8.33e-009,10
-8.32e-009,8
-8.31e-009,8
-8.3e-009,10
-8.29e-009,9
-8.28e-009,10
-8.27e-009,7
-8.26e-009,11
-8.25e-009,10
-8.24e-009,5
-8.23e-009,9
-8.22e-009,10
-8.21e-009,11
-8.2e-009,14
-8.19e-009,8
-8.18e-009,4
-8.17e-009,7
-8.16e-009,6
-8.15e-009,9
-8.14e-009,7
-8.13e-009,8
-8.12e-009,11
-8.11e-009,14
-8.1e-009,10
-8.09e-009,3
-8.08e-009,5
-8.07e-009,6
-8.06e-009,10
-8.05e-009,8
-8.04e-009,11
-8.03e-009,5
-8.02e-009,6
-8.01e-009,6
-8e-009,10
-7.99e-009,7
-7.98e-009,12
-7.97e-009,11
-7.96e-009,8
-7.95e-009,11
-7.94e-009,7
-7.93e-009,10
-7.92e-009,10
-7.91e-009,14
-7.9e-009,9
-7.89e-009,11
-7.88e-009,10
-7.87e-009,9
-7.86e-009,10
-7.85e-009,10
-7.84e-009,13
-7.83e-009,6
-7.82e-009,8
-7.81e-009,7
-7.8e-009,11
-7.79e-009,3
-7.78e-009,5
-7.77e-009,14
-7.76e-009,14
-7.75e-009,6
-7.74e-009,12
-7.73e-009,5
-7.72e-009,11
-7.71e-009,8
-7.7e-009,9
-7.69e-009,12
-7.68e-009,6
-7.67e-009,6
-7.66e-009,4
-7.65e-009,6
-7.64e-009,7
-7.63e-009,3
-7.62e-009,8
-7.61e-009,6
-7.6e-009,10
-7.59e-009,11
-7.58e-009,8
-7.57e-009,10
-7.56e-009,8
-7.55e-009,9
-7.54e-009,11
-7.53e-009,10
-7.52e-009,6
-7.51e-009,8
-7.5e-009,10
-7.49e-009,5
-7.48e-009,9
-7.47e-009,7
-7.46e-009,13
-7.45e-009,6
-7.44e-009,11
-7.43e-009,15
-7.42e-009,5
-7.41e-009,6
-7.4e-009,8
-7.39e-009,11
-7.38e-009,9
-7.37e-009,6
-7.36e-009,10
-7.35e-009,7
-7.34e-009,13
-7.33e-009,7
-7.32e-009,7
-7.31e-009,9
-7.3e-009,14
-7.29e-009,11
-7.28e-009,11
-7.27e-009,12
-7.26e-009,7
-7.25e-009,6
-7.24e-009,11
-7.23e-009,6
-7.22e-009,9
-7.21e-009,4
-7.2e-009,4
-7.19e-009,7
-7.18e-009,7
-7.17e-009,7
-7.16e-009,8
-7.15e-009,4
-7.14e-009,12
-7.13e-009,7
-7.12e-009,5
-7.11e-009,12
-7.1e-009,9
-7.09e-009,2
-7.08e-009,12
-7.07e-009,8
-7.06e-009,9
-7.05e-009,6
-7.04e-009,2
-7.03e-009,9
-7.02e-009,8
-7.01e-009,5
-7e-009,15
-6.99e-009,6
-6.98e-009,4
-6.97e-009,10
-6.96e-009,7
-6.95e-009,7
-6.94e-009,11
-6.93e-009,11
-6.92e-009,7
-6.91e-009,6
-6.9e-009,7
-6.89e-009,13
-6.88e-009,8
-6.87e-009,4
-6.86e-009,7
-6.85e-009,13
-6.84e-009,11
-6.83e-009,11
-6.82e-009,9
-6.81e-009,14
-6.8e-009,7
-6.79e-009,13
-6.78e-009,6
-6.77e-009,3
-6.76e-009,8
-6.75e-009,9
-6.74e-009,8
-6.73e-009,8
-6.72e-009,8
-6.71e-009,13
-6.7e-009,7
-6.69e-009,7
-6.68e-009,8
-6.67e-009,6
-6.66e-009,7
-6.65e-009,10
-6.64e-009,11
-6.63e-009,9
-6.62e-009,10
-6.61e-009,6
-6.6e-009,8
-6.59e-009,6
-6.58e-009,7
-6.57e-009,12
-6.56e-009,11
-6.55e-009,6
-6.54e-009,13
-6.53e-009,9
-6.52e-009,11
-6.51e-009,6
-6.5e-009,10
-6.49e-009,10
-6.48e-009,11
-6.47e-009,4
-6.46e-009,5
-6.45e-009,6
-6.44e-009,11
-6.43e-009,10
-6.42e-009,11
-6.41e-009,8
-6.4e-009,7
-6.39e-009,7
-6.38e-009,7
-6.37e-009,6
-6.36e-009,7
-6.35e-009,7
-6.34e-009,8
-6.33e-009,8
-6.32e-009,9
-6.31e-009,10
-6.3e-009,15
-6.29e-009,9
-6.28e-009,11
-6.27e-009,5
-6.26e-009,8
-6.25e-009,9
-6.24e-009,13
-6.23e-009,12
-6.22e-009,5
-6.21e-009,11
-6.2e-009,10
-6.19e-009,8
-6.18e-009,5
-6.17e-009,8
-6.16e-009,10
-6.15e-009,3
-6.14e-009,6
-6.13e-009,14
-6.12e-009,8
-6.11e-009,13
-6.1e-009,10
-6.09e-009,4
-6.08e-009,7
-6.07e-009,7
-6.06e-009,9
-6.05e-009,11
-6.04e-009,10
-6.03e-009,8
-6.02e-009,10
-6.01e-009,12
-6e-009,5
-5.99e-009,13
-5.98e-009,7
-5.97e-009,10
-5.96e-009,10
-5.95e-009,9
-5.94e-009,14
-5.93e-009,13
-5.92e-009,15
-5.91e-009,8
-5.9e-009,6
-5.89e-009,8
-5.88e-009,5
-5.87e-009,6
-5.86e-009,14
-5.85e-009,9
-5.84e-009,6
-5.83e-009,5
-5.82e-009,8
-5.81e-009,12
-5.8e-009,11
-5.79e-009,10
-5.78e-009,10
-5.77e-009,8
-5.76e-009,7
-5.75e-009,10
-5.74e-009,9
-5.73e-009,8
-5.72e-009,13
-5.71e-009,9
-5.7e-009,12
-5.69e-009,7
-5.68e-009,7
-5.67e-009,7
-5.66e-009,9
-5.65e-009,11
-5.64e-009,10
-5.63e-009,9
-5.62e-009,7
-5.61e-009,7
-5.6e-009,6
-5.59e-009,7
-5.58e-009,9
-5.57e-009,9
-5.56e-009,5
-5.55e-009,4
-5.54e-009,11
-5.53e-009,13
-5.52e-009,12
-5.51e-009,4
-5.5e-009,12
-5.49e-009,6
-5.48e-009,9
-5.47e-009,6
-5.46e-009,10
-5.45e-009,13
-5.44e-009,8
-5.43e-009,8
-5.42e-009,7
-5.41e-009,7
-5.4e-009,10
-5.39e-009,5
-5.38e-009,9
-5.37e-009,10
-5.36e-009,8
-5.35e-009,7
-5.34e-009,10
-5.33e-009,9
-5.32e-009,9
-5.31e-009,8
-5.3e-009,9
-5.29e-009,6
-5.28e-009,7
-5.27e-009,13
-5.26e-009,7
-5.25e-009,8
-5.24e-009,7
-5.23e-009,7
-5.22e-009,10
-5.21e-009,4
-5.2e-009,8
-5.19e-009,4
-5.18e-009,5
-5.17e-009,13
-5.16e-009,12
-5.15e-009,10
-5.14e-009,11
-5.13e-009,14
-5.12e-009,8
-5.11e-009,8
-5.1e-009,6
-5.09e-009,5
-5.08e-009,9
-5.07e-009,9
-5.06e-009,7
-5.05e-009,4
-5.04e-009,8
-5.03e-009,11
-5.02e-009,7
-5.01e-009,9
-5e-009,7
-4.99e-009,11
-4.98e-009,8
-4.97e-009,10
-4.96e-009,6
-4.95e-009,8
-4.94e-009,8
-4.93e-009,6
-4.92e-009,8
-4.91e-009,11
-4.9e-009,8
-4.89e-009,10
-4.88e-009,10
-4.87e-009,8
-4.86e-009,12
-4.85e-009,4
-4.84e-009,7
-4.83e-009,12
-4.82e-009,5
-4.81e-009,9
-4.8e-009,10
-4.79e-009,10
-4.78e-009,7
-4.77e-009,5
-4.76e-009,4
-4.75e-009,9
-4.74e-009,9
-4.73e-009,9
-4.72e-009,6
-4.71e-009,8
-4.7e-009,7
-4.69e-009,8
-4.68e-009,6
-4.67e-009,4
-4.66e-009,13
-4.65e-009,10
-4.64e-009,8
-4.63e-009,5
-4.62e-009,9
-4.61e-009,6
-4.6e-009,12
-4.59e-009,6
-4.58e-009,8
-4.57e-009,8
-4.56e-009,6
-4.55e-009,14
-4.54e-009,13
-4.53e-009,14
-4.52e-009,7
-4.51e-009,9
-4.5e-009,10
-4.49e-009,11
-4.48e-009,11
-4.47e-009,12
-4.46e-009,5
-4.45e-009,7
-4.44e-009,7
-4.43e-009,4
-4.42e-009,8
-4.41e-009,9
-4.4e-009,7
-4.39e-009,6
-4.38e-009,7
-4.37e-009,10
-4.36e-009,8
-4.35e-009,10
-4.34e-009,5
-4.33e-009,12
-4.32e-009,13
-4.31e-009,6
-4.3e-009,7
-4.29e-009,11
-4.28e-009,9
-4.27e-009,12
-4.26e-009,12
-4.25e-009,8
-4.24e-009,9
-4.23e-009,9
-4.22e-009,4
-4.21e-009,9
-4.2e-009,12
-4.19e-009,4
-4.18e-009,11
-4.17e-009,8
-4.16e-009,9
-4.15e-009,14
-4.14e-009,12
-4.13e-009,3
-4.12e-009,9
-4.11e-009,15
-4.1e-009,8
-4.09e-009,14
-4.08e-009,7
-4.07e-009,9
-4.06e-009,7
-4.05e-009,6
-4.04e-009,12
-4.03e-009,11
-4.02e-009,14
-4.01e-009,13
-4e-009,14
-3.99e-009,8
-3.98e-009,8
-3.97e-009,4
-3.96e-009,12
-3.95e-009,13
-3.94e-009,8
-3.93e-009,13
-3.92e-009,10
-3.91e-009,10
-3.9e-009,5
-3.89e-009,10
-3.88e-009,13
-3.87e-009,11
-3.86e-009,11
-3.85e-009,8
-3.84e-009,16
-3.83e-009,9
-3.82e-009,5
-3.81e-009,8
-3.8e-009,8
-3.79e-009,9
-3.78e-009,8
-3.77e-009,8
-3.76e-009,5
-3.75e-009,9
-3.74e-009,6
-3.73e-009,11
-3.72e-009,10
-3.71e-009,9
-3.7e-009,7
-3.69e-009,11
-3.68e-009,9
-3.67e-009,5
-3.66e-009,10
-3.65e-009,6
-3.64e-009,12
-3.63e-009,12
-3.62e-009,6
-3.61e-009,11
-3.6e-009,5
-3.59e-009,7
-3.58e-009,10
-3.57e-009,10
-3.56e-009,7
-3.55e-009,8
-3.54e-009,9
-3.53e-009,12
-3.52e-009,10
-3.51e-009,8
-3.5e-009,8
-3.49e-009,6
-3.48e-009,10
-3.47e-009,6
-3.46e-009,9
-3.45e-009,10
-3.44e-009,6
-3.43e-009,10
-3.42e-009,9
-3.41e-009,9
-3.4e-009,13
-3.39e-009,5
-3.38e-009,10
-3.37e-009,9
-3.36e-009,7
-3.35e-009,4
-3.34e-009,10
-3.33e-009,6
-3.32e-009,7
-3.31e-009,15
-3.3e-009,8
-3.29e-009,13
-3.28e-009,17
-3.27e-009,7
-3.26e-009,9
-3.25e-009,11
-3.24e-009,11
-3.23e-009,5
-3.22e-009,15
-3.21e-009,7
-3.2e-009,11
-3.19e-009,4
-3.18e-009,5
-3.17e-009,9
-3.16e-009,8
-3.15e-009,9
-3.14e-009,7
-3.13e-009,12
-3.12e-009,10
-3.11e-009,6
-3.1e-009,7
-3.09e-009,13
-3.08e-009,4
-3.07e-009,8
-3.06e-009,9
-3.05e-009,7
-3.04e-009,7
-3.03e-009,11
-3.02e-009,7
-3.01e-009,5
-3e-009,5
-2.99e-009,8
-2.98e-009,6
-2.97e-009,7
-2.96e-009,14
-2.95e-009,7
-2.94e-009,10
-2.93e-009,10
-2.92e-009,9
-2.91e-009,3
-2.9e-009,15
-2.89e-009,10
-2.88e-009,5
-2.87e-009,8
-2.86e-009,12
-2.85e-009,14
-2.84e-009,5
-2.83e-009,5
-2.82e-009,4
-2.81e-009,11
-2.8e-009,5
-2.79e-009,14
-2.78e-009,11
-2.77e-009,9
-2.76e-009,6
-2.75e-009,7
-2.74e-009,7
-2.73e-009,16
-2.72e-009,6
-2.71e-009,6
-2.7e-009,8
-2.69e-009,8
-2.68e-009,8
-2.67e-009,6
-2.66e-009,11
-2.65e-009,9
-2.64e-009,6
-2.63e-009,6
-2.62e-009,8
-2.61e-009,8
-2.6e-009,7
-2.59e-009,4
-2.58e-009,6
-2.57e-009,3
-2.56e-009,7
-2.55e-009,16
-2.54e-009,10
-2.53e-009,5
-2.52e-009,12
-2.51e-009,14
-2.5e-009,7
-2.49e-009,8
-2.48e-009,11
-2.47e-009,9
-2.46e-009,8
-2.45e-009,11
-2.44e-009,8
-2.43e-009,5
-2.42e-009,7
-2.41e-009,11
-2.4e-009,12
-2.39e-009,10
-2.38e-009,7
-2.37e-009,5
-2.36e-009,8
-2.35e-009,16
-2.34e-009,10
-2.33e-009,9
-2.32e-009,8
-2.31e-009,5
-2.3e-009,8
-2.29e-009,9
-2.28e-009,8
-2.27e-009,14
-2.26e-009,9
-2.25e-009,16
-2.24e-009,6
-2.23e-009,11
-2.22e-009,9
-2.21e-009,10
-2.2e-009,4
-2.19e-009,6
-2.18e-009,6
-2.17e-009,5
-2.16e-009,8
-2.15e-009,6
-2.14e-009,6
-2.13e-009,7
-2.12e-009,12
-2.11e-009,5
-2.1e-009,13
-2.09e-009,8
-2.08e-009,9
-2.07e-009,16
-2.06e-009,15
-2.05e-009,10
-2.04e-009,11
-2.03e-009,14
-2.02e-009,13
-2.01e-009,10
-2e-009,11
-1.99e-009,7
-1.98e-009,9
-1.97e-009,6
-1.96e-009,6
-1.95e-009,12
-1.94e-009,7
-1.93e-009,3
-1.92e-009,0
-1.91e-009,8
-1.9e-009,2
-1.89e-009,9
-1.88e-009,11
-1.87e-009,8
-1.86e-009,12
-1.85e-009,11
-1.84e-009,5
-1.83e-009,16
-1.82e-009,11
-1.81e-009,6
-1.8e-009,14
-1.79e-009,16
-1.78e-009,6
-1.77e-009,6
-1.76e-009,5
-1.75e-009,12
-1.74e-009,9
-1.73e-009,11
-1.72e-009,5
-1.71e-009,11
-1.7e-009,7
-1.69e-009,6
-1.68e-009,5
-1.67e-009,6
-1.66e-009,13
-1.65e-009,11
-1.64e-009,8
-1.63e-009,10
-1.62e-009,8
-1.61e-009,11
-1.6e-009,6
-1.59e-009,15
-1.58e-009,12
-1.57e-009,7
-1.56e-009,6
-1.55e-009,6
-1.54e-009,11
-1.53e-009,10
-1.52e-009,9
-1.51e-009,7
-1.5e-009,8
-1.49e-009,11
-1.48e-009,11
-1.47e-009,6
-1.46e-009,9
-1.45e-009,9
-1.44e-009,8
-1.43e-009,11
-1.42e-009,8
-1.41e-009,10
-1.4e-009,8
-1.39e-009,16
-1.38e-009,7
-1.37e-009,13
-1.36e-009,12
-1.35e-009,4
-1.34e-009,6
-1.33e-009,5
-1.32e-009,8
-1.31e-009,9
-1.3e-009,13
-1.29e-009,11
-1.28e-009,9
-1.27e-009,10
-1.26e-009,6
-1.25e-009,6
-1.24e-009,10
-1.23e-009,4
-1.22e-009,6
-1.21e-009,8
-1.2e-009,12
-1.19e-009,12
-1.18e-009,7
-1.17e-009,7
-1.16e-009,5
-1.15e-009,8
-1.14e-009,5
-1.13e-009,7
-1.12e-009,5
-1.11e-009,2
-1.1e-009,6
-1.09e-009,3
-1.08e-009,2
-1.07e-009,3
-1.06e-009,2
-1.05e-009,1
-1.04e-009,1
-1.03e-009,0
-1.02e-009,0
-1.01e-009,0
-1e-009,0
-9.9e-010,0
-9.8e-010,0
-9.7e-010,0
-9.6e-010,0
-9.5e-010,0
-9.4e-010,0
-9.3e-010,0
-9.2e-010,0
-9.1e-010,0
-9e-010,0
-8.9e-010,0
-8.8e-010,0
-8.7e-010,0
-8.6e-010,0
-8.5e-010,0
-8.4e-010,0
-8.3e-010,0
-8.2e-010,0
-8.1e-010,0
-8e-010,0
-7.9e-010,0
-7.8e-010,0
-7.7e-010,0
-7.6e-010,0
-7.5e-010,0
-7.4e-010,0
-7.3e-010,0
-7.2e-010,0
-7.1e-010,0
-7e-010,0
-6.9e-010,0
-6.8e-010,0
-6.7e-010,0
-6.6e-010,0
-6.5e-010,0
-6.4e-010,0
-6.3e-010,0
-6.2e-010,0
-6.1e-010,0
-6e-010,0
-5.9e-010,0
-5.8e-010,0
-5.7e-010,0
-5.6e-010,0
-5.5e-010,0
-5.4e-010,0
-5.3e-010,0
-5.2e-010,0
-5.1e-010,0
-5e-010,0
-4.9e-010,0
-4.8e-010,0
-4.7e-010,0
-4.6e-010,0
-4.5e-010,0
-4.4e-010,0
-4.3e-010,0
-4.2e-010,0
-4.1e-010,0
-4e-010,0
-3.9e-010,0
-3.8e-010,0
-3.7e-010,0
-3.6e-010,0
-3.5e-010,0
-3.4e-010,0
-3.3e-010,0
-3.2e-010,0
-3.1e-010,0
-3e-010,0
-2.9e-010,0
-2.8e-010,0
-2.7e-010,0
-2.6e-010,0
-2.5e-010,0
-2.4e-010,0
-2.3e-010,0
-2.2e-010,0
-2.1e-010,0
-2e-010,0
-1.9e-010,0
-1.8e-010,0
-1.7e-010,0
-1.6e-010,0
-1.5e-010,0
-1.4e-010,0
-1.3e-010,0
-1.2e-010,0
-1.1e-010,0
-1e-010,0
-9e-011,0
-8e-011,0
-7e-011,0
-6e-011,0
-5e-011,0
-4e-011,0
-3e-011,0
-2e-011,0
-1e-011,0
1.1846e-021,0
1e-011,0
2e-011,0
3e-011,0
4e-011,0
5e-011,0
6e-011,0
7e-011,0
8e-011,0
9e-011,0
1e-010,0
1.1e-010,0
1.2e-010,0
1.3e-010,0
1.4e-010,0
1.5e-010,0
1.6e-010,0
1.7e-010,0
1.8e-010,0
1.9e-010,0
2e-010,0
2.1e-010,0
2.2e-010,0
2.3e-010,0
2.4e-010,0
2.5e-010,0
2.6e-010,0
2.7e-010,0
2.8e-010,0
2.9e-010,0
3e-010,0
3.1e-010,0
3.2e-010,0
3.3e-010,0
3.4e-010,0
3.5e-010,0
3.6e-010,0
3.7e-010,0
3.8e-010,0
3.9e-010,0
4e-010,0
4.1e-010,0
4.2e-010,0
4.3e-010,0
4.4e-010,0
4.5e-010,0
4.6e-010,0
4.7e-010,0
4.8e-010,0
4.9e-010,0
5e-010,0
5.1e-010,0
5.2e-010,0
5.3e-010,0
5.4e-010,0
5.5e-010,0
5.6e-010,0
5.7e-010,0
5.8e-010,0
5.9e-010,0
6e-010,0
6.1e-010,0
6.2e-010,0
6.3e-010,0
6.4e-010,0
6.5e-010,0
6.6e-010,0
6.7e-010,0
6.8e-010,0
6.9e-010,0
7e-010,0
7.1e-010,0
7.2e-010,0
7.3e-010,0
7.4e-010,0
7.5e-010,0
7.6e-010,0
7.7e-010,0
7.8e-010,0
7.9e-010,0
8e-010,0
8.1e-010,0
8.2e-010,0
8.3e-010,0
8.4e-010,0
8.5e-010,0
8.6e-010,0
8.7e-010,0
8.8e-010,0
8.9e-010,0
9e-010,0
9.1e-010,0
9.2e-010,0
9.3e-010,0
9.4e-010,0
9.5e-010,0
9.6e-010,0
9.7e-010,0
9.8e-010,0
9.9e-010,0
1e-009,0
1.01e-009,0
1.02e-009,0
1.03e-009,0
1.04e-009,0
1.05e-009,0
1.06e-009,0
1.07e-009,0
1.08e-009,0
1.09e-009,0
1.1e-009,0
1.11e-009,0
1.12e-009,0
1.13e-009,0
1.14e-009,0
1.15e-009,0
1.16e-009,0
1.17e-009,0
1.18e-009,0
1.19e-009,0
1.2e-009,0
1.21e-009,0
1.22e-009,0
1.23e-009,0
1.24e-009,0
1.25e-009,0
1.26e-009,0
1.27e-009,0
1.28e-009,0
1.29e-009,0
1.3e-009,0
1.31e-009,0
1.32e-009,0
1.33e-009,0
1.34e-009,0
1.35e-009,0
1.36e-009,0
1.37e-009,0
1.38e-009,0
1.39e-009,0
1.4e-009,0
1.41e-009,0
1.42e-009,0
1.43e-009,0
1.44e-009,0
1.45e-009,0
1.46e-009,0
1.47e-009,0
1.48e-009,0
1.49e-009,0
1.5e-009,0
1.51e-009,0
1.52e-009,0
1.53e-009,0
1.54e-009,0
1.55e-009,0
1.56e-009,0
1.57e-009,0
1.58e-009,0
1.59e-009,0
1.6e-009,0
1.61e-009,0
1.62e-009,0
1.63e-009,0
1.64e-009,0
1.65e-009,0
1.66e-009,0
1.67e-009,0
1.68e-009,0
1.69e-009,0
1.7e-009,0
1.71e-009,0
1.72e-009,0
1.73e-009,0
1.74e-009,0
1.75e-009,0
1.76e-009,0
1.77e-009,0
1.78e-009,0
1.79e-009,0
1.8e-009,0
1.81e-009,0
1.82e-009,0
1.83e-009,0
1.84e-009,0
1.85e-009,0
1.86e-009,0
1.87e-009,0
1.88e-009,0
1.89e-009,0
1.9e-009,0
1.91e-009,0
1.92e-009,0
1.93e-009,0
1.94e-009,0
1.95e-009,0
1.96e-009,0
1.97e-009,0
1.98e-009,0
1.99e-009,0
2e-009,0
2.01e-009,0
2.02e-009,0
2.03e-009,0
2.04e-009,0
2.05e-009,0
2.06e-009,0
2.07e-009,0
2.08e-009,0
2.09e-009,0
2.1e-009,0
2.11e-009,0
2.12e-009,0
2.13e-009,0
2.14e-009,0
2.15e-009,0
2.16e-009,0
2.17e-009,0
2.18e-009,0
2.19e-009,0
2.2e-009,0
2.21e-009,0
2.22e-009,0
2.23e-009,0
2.24e-009,0
2.25e-009,0
2.26e-009,0
2.27e-009,0
2.28e-009,0
2.29e-009,0
2.3e-009,0
2.31e-009,0
2.32e-009,0
2.33e-009,0
2.34e-009,0
2.35e-009,0
2.36e-009,0
2.37e-009,0
2.38e-009,0
2.39e-009,0
2.4e-009,0
2.41e-009,0
2.42e-009,0
2.43e-009,0
2.44e-009,0
2.45e-009,0
2.46e-009,0
2.47e-009,0
2.48e-009,0
2.49e-009,0
2.5e-009,0
2.51e-009,0
2.52e-009,0
2.53e-009,0
2.54e-009,0
