LECROYWaveRunnerøP,20728,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,06-Jun-2017 01:59:55,0                 
Time,Ampl
-7.632e-008,0
-7.63e-008,0
-7.628e-008,0
-7.626e-008,0
-7.624e-008,0
-7.622e-008,0
-7.62e-008,0
-7.618e-008,0
-7.616e-008,0
-7.614e-008,0
-7.612e-008,0
-7.61e-008,0
-7.608e-008,0
-7.606e-008,0
-7.604e-008,0
-7.602e-008,0
-7.6e-008,0
-7.598e-008,0
-7.596e-008,0
-7.594e-008,0
-7.592e-008,0
-7.59e-008,0
-7.588e-008,0
-7.586e-008,0
-7.584e-008,0
-7.582e-008,0
-7.58e-008,0
-7.578e-008,0
-7.576e-008,0
-7.574e-008,0
-7.572e-008,0
-7.57e-008,0
-7.568e-008,0
-7.566e-008,0
-7.564e-008,0
-7.562e-008,0
-7.56e-008,0
-7.558e-008,0
-7.556e-008,0
-7.554e-008,0
-7.552e-008,0
-7.55e-008,0
-7.548e-008,0
-7.546e-008,0
-7.544e-008,0
-7.542e-008,0
-7.54e-008,0
-7.538e-008,0
-7.536e-008,0
-7.534e-008,0
-7.532e-008,0
-7.53e-008,0
-7.528e-008,0
-7.526e-008,0
-7.524e-008,0
-7.522e-008,0
-7.52e-008,0
-7.518e-008,0
-7.516e-008,0
-7.514e-008,0
-7.512e-008,0
-7.51e-008,0
-7.508e-008,0
-7.506e-008,0
-7.504e-008,0
-7.502e-008,0
-7.5e-008,0
-7.498e-008,2
-7.496e-008,7
-7.494e-008,8
-7.492e-008,8
-7.49e-008,8
-7.488e-008,9
-7.486e-008,6
-7.484e-008,8
-7.482e-008,4
-7.48e-008,8
-7.478e-008,7
-7.476e-008,9
-7.474e-008,7
-7.472e-008,10
-7.47e-008,8
-7.468e-008,12
-7.466e-008,11
-7.464e-008,13
-7.462e-008,12
-7.46e-008,7
-7.458e-008,11
-7.456e-008,6
-7.454e-008,8
-7.452e-008,7
-7.45e-008,7
-7.448e-008,13
-7.446e-008,7
-7.444e-008,6
-7.442e-008,6
-7.44e-008,6
-7.438e-008,8
-7.436e-008,12
-7.434e-008,6
-7.432e-008,9
-7.43e-008,10
-7.428e-008,8
-7.426e-008,4
-7.424e-008,6
-7.422e-008,9
-7.42e-008,11
-7.418e-008,10
-7.416e-008,7
-7.414e-008,9
-7.412e-008,8
-7.41e-008,5
-7.408e-008,3
-7.406e-008,9
-7.404e-008,10
-7.402e-008,10
-7.4e-008,12
-7.398e-008,6
-7.396e-008,9
-7.394e-008,13
-7.392e-008,7
-7.39e-008,9
-7.388e-008,10
-7.386e-008,8
-7.384e-008,7
-7.382e-008,8
-7.38e-008,9
-7.378e-008,6
-7.376e-008,7
-7.374e-008,7
-7.372e-008,9
-7.37e-008,10
-7.368e-008,8
-7.366e-008,5
-7.364e-008,4
-7.362e-008,16
-7.36e-008,11
-7.358e-008,8
-7.356e-008,4
-7.354e-008,9
-7.352e-008,6
-7.35e-008,15
-7.348e-008,7
-7.346e-008,6
-7.344e-008,6
-7.342e-008,8
-7.34e-008,6
-7.338e-008,11
-7.336e-008,11
-7.334e-008,4
-7.332e-008,8
-7.33e-008,10
-7.328e-008,9
-7.326e-008,10
-7.324e-008,9
-7.322e-008,7
-7.32e-008,7
-7.318e-008,9
-7.316e-008,7
-7.314e-008,7
-7.312e-008,8
-7.31e-008,10
-7.308e-008,3
-7.306e-008,8
-7.304e-008,5
-7.302e-008,5
-7.3e-008,6
-7.298e-008,7
-7.296e-008,6
-7.294e-008,8
-7.292e-008,9
-7.29e-008,10
